Order_ID,Order_Date,Ship_Days,Ship_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Segment,Region,Country,State,City,Category,Product,Quantity,Unit_Price,Discount,Total_Sales,Profit,Profit_Margin,Shipping_Cost,Order_Priority,Delivery_Status,Return_Reason,zscore_sales,zscore_profit,GMV,Efective_Price,Delivery_Statuses,Order_Month,Cohort_Month
ORD-2690,2025-09-20,1,2025-09-21,CUST-7006,Brian Wilson,50,Male,Corporate,East,United States,Delaware,New Robert,Furniture,Office Chair,2,136,0.2268820343028305,210.28808666963008,48.35073287460332,0.2299261629146115,6.675937920620021,Low,Delivered,,-0.9047730596076831,-0.6682474119311881,272,105.14404333481505,-1,2025-09,2025-09
ORD-2691,2025-07-01,5,2025-07-06,CUST-1719,Daniel Howell,61,Male,Corporate,East,United States,Tennessee,Kaitlynmouth,Office Supply,Desk Organizer,2,197,0.2084183977080844,311.8831513030147,65.01467325103218,0.2084584338057627,16.365997046859988,High,Returned,Not Specified,-0.785686448769694,-0.5603039458805649,394,155.94157565150735,-5,2025-07,2025-07
ORD-2692,2024-12-23,3,2024-12-26,CUST-7722,Juan Olson,54,Female,Consumer,East,United States,California,East Terryside,Technology,Printer,3,34,0.0550275916052878,96.38718565626064,13.8472390327552,0.1436626553465074,15.371368776824838,High,Returned,Damaged Product,-1.038284193460717,-0.8917495748057999,102,32.129061885420214,-3,2024-12,2024-12
ORD-2693,2024-12-29,1,2024-12-30,CUST-4297,Connor Stevenson,58,Female,Home Office,West,United States,New Jersey,Lake Andrew,Furniture,Office Chair,1,197,0.0594987055294728,185.27875501069383,28.26350966568524,0.1525458742641806,11.26522624173318,Medium,Delivered,,-0.9340882291716116,-0.7983657661453077,197,185.27875501069386,-1,2024-12,2024-12
ORD-2694,2025-10-01,3,2025-10-04,CUST-5802,Daniel Miller,35,Male,Corporate,Central,United States,Idaho,New Mariastad,Office Supply,Filing Cabinet,2,464,0.0151150861935068,913.9732000124257,96.4917591145731,0.1055739480252389,15.510046953939504,Low,Pending,,-0.07993500721273537,-0.35640584779988554,928,456.9866000062129,-3,2025-10,2025-10
ORD-2695,2025-06-03,7,2025-06-10,CUST-9206,Matthew Bryant,47,Female,Consumer,North,United States,Missouri,East Marychester,Furniture,Bookshelf,4,283,0.4168631763415982,660.1108843813108,150.61293794998073,0.2281630882228866,15.45559566629534,Low,Delivered,,-0.3775046076366038,-0.005826843178440723,1132,165.0277210953277,-7,2025-06,2025-06
ORD-2696,2025-07-18,4,2025-07-22,CUST-6807,Brenda Wade,18,Male,Home Office,North,United States,Georgia,East Glenland,Technology,Mouse,6,338,0.0978386483013879,1829.583221244785,139.45697475076864,0.0762233568451108,12.219832722466467,High,Cancelled,,0.9933149057759605,-0.07809146412964821,2028,304.9305368741309,-4,2025-07,2025-07
ORD-2697,2024-12-07,5,2024-12-12,CUST-1827,Mary Meyers,54,Female,Consumer,North,United States,Kentucky,South Joseville,Office Supply,Desk Organizer,8,281,0.5160958324775512,1087.8165685904648,88.51593685403357,0.0813702782342503,19.748305287033475,Low,Returned,Damaged Product,0.12383884396128274,-0.4080705729464152,2248,135.9770710738081,-5,2024-12,2024-12
ORD-2698,2025-04-13,4,2025-04-17,CUST-1076,Jennifer Carroll,51,Female,Corporate,South,United States,Arizona,North Kennethberg,Technology,Mouse,1,398,0.1399777582682871,342.2888522092218,65.82323451447701,0.1923031792874253,11.173359894552618,Medium,Returned,Damaged Product,-0.750045821105937,-0.5550663548115304,398,342.2888522092218,-4,2025-04,2025-04
ORD-2699,2025-09-10,3,2025-09-13,CUST-2344,Amber Harris,60,Female,Corporate,North,United States,Utah,Jonesfort,Furniture,Bookshelf,8,442,0.1995155882261457,2830.5128800323487,304.7843642567343,0.1076781407379609,3.233000971759335,Critical,Cancelled,,2.1665738744312852,0.9928444041730585,3536,353.8141100040436,-3,2025-09,2025-03
ORD-2700,2025-10-23,5,2025-10-28,CUST-4968,Michael Powell,46,Male,Consumer,West,United States,Hawaii,Costachester,Office Supply,Filing Cabinet,4,148,0.0874968520155457,540.2018636067969,111.0545231814478,0.2055796743090882,11.035604981141455,Critical,Cancelled,,-0.5180582747312411,-0.262073103374116,592,135.05046590169923,-5,2025-10,2024-12
ORD-2701,2024-12-27,7,2025-01-03,CUST-7139,Jessica Jackson,20,Female,Corporate,North,United States,Pennsylvania,West Donaldton,Furniture,Office Chair,9,359,0.2832226346264518,2315.907667521934,357.1647527818073,0.1542223629165581,14.09766779707161,High,Cancelled,,1.5633694678139707,1.3321471478670066,3231,257.3230741691038,-7,2024-12,2024-12
ORD-2702,2025-07-10,2,2025-07-12,CUST-4429,Tammy Jackson,55,Male,Corporate,North,United States,Minnesota,Lake Mario,Technology,Laptop,8,222,0.2693365354966178,1297.658312958007,291.9999579040684,0.2250206814754306,10.22124967129702,High,Delivered,,0.36980888432927395,0.9100312698282933,1776,162.20728911975087,-2,2025-07,2025-07
ORD-2703,2025-07-02,2,2025-07-04,CUST-1980,John Newman,21,Male,Consumer,South,United States,Nebraska,Lake Shelly,Office Supply,Pen Set,7,220,0.2743273869152488,1117.5358241505169,215.7367428097621,0.1930468251196798,9.342820990997511,Low,Delivered,,0.1586748414976402,0.41602351515053637,1540,159.64797487864527,-2,2025-07,2025-07
ORD-2704,2025-08-10,2,2025-08-12,CUST-8369,Roy Oconnell,33,Female,Consumer,South,United States,Alabama,Joshuaberg,Furniture,Binder,8,500,0.0090288749111511,3963.884500355396,409.0516667022369,0.1031946482460732,4.440747847939223,Low,Returned,Customer Changed Mind,3.4950772379684976,1.668253327121219,4000,495.48556254442445,-2,2025-08,2025-08
ORD-2705,2025-06-26,2,2025-06-28,CUST-1346,Linda Carter,20,Male,Home Office,Central,United States,Mississippi,Benjaminhaven,Office Supply,Filing Cabinet,3,468,0.3228184283633954,950.7629265777928,122.84813878502844,0.1292100642030837,16.122004680851276,Medium,Cancelled,,-0.03681122097237272,-0.18567798212656716,1404,316.92097552593094,-2,2025-06,2025-06
ORD-2706,2025-03-02,6,2025-03-08,CUST-4375,James Hernandez,54,Female,Corporate,South,United States,Massachusetts,Lake Samantha,Furniture,Office Chair,2,65,0.3516355785278325,84.28737479138178,8.248246591402543,0.0978586248749309,18.82116946919487,Critical,Cancelled,,-1.0524672197019898,-0.9280179865294601,130,42.14368739569089,-6,2025-03,2025-03
ORD-2707,2025-09-10,1,2025-09-11,CUST-2079,Johnathan Ward,20,Male,Home Office,East,United States,Rhode Island,East Rickeystad,Technology,Laptop,1,90,0.4211046213063941,52.100584082424525,4.774236487774892,0.0916349897387315,11.246934979166769,Medium,Cancelled,,-1.090195586066175,-0.9505214690917768,90,52.10058408242454,-1,2025-09,2025-09
ORD-2708,2025-06-27,2,2025-06-29,CUST-1203,Tyrone Beard,25,Female,Consumer,North,United States,Ohio,Courtneymouth,Furniture,Binder,10,253,0.1441943127756987,2165.188388677482,327.0321095058368,0.151040949238413,13.24786034605702,High,Returned,Late Delivery,1.3867009635878944,1.1369579019263467,2530,216.51883886774823,-2,2025-06,2025-06
ORD-2709,2025-02-06,5,2025-02-11,CUST-9016,Brandon Barker,24,Male,Consumer,South,United States,Missouri,West Jeffrey,Office Supply,Stapler,7,185,0.1981682505442495,1038.3721155451967,192.380527491064,0.1852712766560133,15.51449116082738,Critical,Pending,,0.06588157645870178,0.26472971678270835,1295,148.33887364931385,-5,2025-02,2025-02
ORD-2710,2025-01-06,3,2025-01-09,CUST-3972,Stephen Hurley,46,Female,Home Office,East,United States,Florida,Lake Robin,Office Supply,Stapler,6,29,0.3317809361841726,116.27011710395396,20.09983334692705,0.172871876691724,2.1399915293084675,High,Cancelled,,-1.014978032593806,-0.851247347431366,174,19.378352850658995,-3,2025-01,2025-01
ORD-2711,2024-12-22,4,2024-12-26,CUST-1789,Michelle Cisneros,58,Male,Consumer,East,United States,California,North Williamstad,Furniture,Binder,4,225,0.4584469591544323,487.397736761011,71.32571079629378,0.1463398481705863,13.278142576219285,High,Returned,Not Specified,-0.5799536485568862,-0.5194231426838155,900,121.84943419025275,-4,2024-12,2024-12
ORD-2712,2025-08-11,6,2025-08-17,CUST-2061,Tiffany Alvarado,46,Male,Home Office,North,United States,Missouri,Chanville,Furniture,Binder,6,102,0.1165438688427759,540.675152268221,121.98349679117844,0.2256132842048273,13.905093590627642,Critical,Pending,,-0.5175035003153732,-0.19127884552386482,612,90.11252537803686,-6,2025-08,2025-08
ORD-2713,2025-06-04,7,2025-06-11,CUST-3865,Alison Bishop,56,Female,Corporate,East,United States,Kentucky,Mcgeemouth,Furniture,Standing Desk,3,179,0.2587073184358788,398.0741699999331,92.9286818809916,0.2334456462749322,17.370903907094387,Critical,Delivered,,-0.6846559869226633,-0.3794862776208471,537,132.6913899999777,-7,2025-06,2025-06
ORD-2714,2025-07-07,6,2025-07-13,CUST-7684,Lisa Luna,39,Female,Corporate,North,United States,Michigan,Baldwinport,Furniture,Standing Desk,2,294,0.3525529410702878,380.6988706506707,53.58657387197697,0.1407584261555322,16.06495544715288,High,Pending,,-0.7050227785504452,-0.6343313745367011,588,190.34943532533538,-6,2025-07,2025-07
ORD-2715,2025-01-19,6,2025-01-25,CUST-6686,Allison Pugh,37,Female,Consumer,East,United States,Alabama,Port Emily,Furniture,Standing Desk,8,171,0.1820809350306086,1118.9132808781274,143.6734727639557,0.1284044753237714,7.278725930532683,Low,Cancelled,,0.16028945391861812,-0.05077839171954904,1368,139.86416010976592,-6,2025-01,2025-01
ORD-2716,2025-06-26,4,2025-06-30,CUST-3037,Travis Carroll,36,Female,Consumer,South,United States,Vermont,East Susan,Technology,Printer,7,356,0.5591641434942853,1098.562954412241,154.12052313965967,0.1402928457769796,4.031390757879564,High,Returned,Incorrect Item,0.1364354269832124,0.016894127629720368,2492,156.93756491603443,-4,2025-06,2025-06
ORD-2717,2025-03-27,6,2025-04-02,CUST-6105,Darren Taylor,22,Female,Corporate,Central,United States,New Jersey,Lake Williamfort,Office Supply,Stapler,1,59,0.2629354403675553,43.48680901831424,10.712998036257446,0.246350520493369,17.20083203816543,Low,Delivered,,-1.1002923883331681,-0.9120521460439017,59,43.48680901831424,-6,2025-03,2025-03
ORD-2718,2025-04-02,6,2025-04-08,CUST-3371,Cindy Patrick,36,Female,Corporate,South,United States,Oklahoma,Andrewfurt,Office Supply,Stapler,7,247,0.5486234133015566,780.4301184016086,73.42210927054461,0.0940790309591328,5.322800407248221,Medium,Pending,,-0.23647010118881942,-0.5058433702877282,1729,111.49001691451552,-6,2025-04,2025-04
ORD-2719,2025-10-13,4,2025-10-17,CUST-6308,Angela Lin,60,Male,Corporate,West,United States,North Dakota,West Peter,Office Supply,Desk Organizer,6,454,0.3742881117561796,1704.439183576167,138.5547622365852,0.081290528621782,9.423828917441591,Critical,Cancelled,,0.8466249128484873,-0.08393569686784041,2724,284.07319726269446,-4,2025-10,2025-10
ORD-2720,2025-03-18,5,2025-03-23,CUST-4862,Sheryl Hopkins,29,Male,Corporate,East,United States,Arizona,Fergusonstad,Technology,LCD Monitor,1,252,0.2987307400364966,176.71985351080284,26.849666150835123,0.1519335016265946,5.751248324024059,Low,Pending,,-0.9441207103339225,-0.8075241744208194,252,176.71985351080286,-5,2025-03,2025-01
ORD-2721,2025-01-02,7,2025-01-09,CUST-2161,Harry Barrera,64,Male,Corporate,West,United States,Georgia,Colestad,Furniture,Bookshelf,9,401,0.4583380669184769,1954.8579164912169,338.8964666579408,0.1733611756634607,15.267839149926733,Low,Pending,,1.1401580514985847,1.2138112634081322,3609,217.20643516569078,-7,2025-01,2025-01
ORD-2722,2025-02-24,4,2025-02-28,CUST-3828,Tiffany Vargas,29,Male,Consumer,North,United States,Kentucky,Gonzalezside,Furniture,Office Chair,2,150,0.1195578959778164,264.1326312066551,32.751602522902346,0.1239968055945263,8.885724408693637,High,Delivered,,-0.8416581401559521,-0.7692933926237169,300,132.06631560332755,-4,2025-02,2025-02
ORD-2723,2025-03-13,3,2025-03-16,CUST-5605,Laura Henderson,58,Male,Consumer,Central,United States,Georgia,New Gregfurt,Office Supply,Filing Cabinet,9,315,0.5836837900731556,1180.2564551426035,102.46252393826188,0.0868137797440657,10.670445969146714,Critical,Cancelled,,0.23219403656307974,-0.31772921817429245,2835,131.13960612695598,-3,2025-03,2025-03
ORD-2724,2025-06-18,7,2025-06-25,CUST-6742,Mr. Ryan Lewis DDS,45,Male,Home Office,West,United States,Delaware,Perezville,Technology,Computer,5,452,0.1860265630751455,1839.5799674501711,161.11386398775048,0.0875818756664703,15.80384552482357,Critical,Pending,,1.0050327842900686,0.062194664799435195,2260,367.9159934900342,-7,2025-06,2025-06
ORD-2725,2024-12-01,4,2024-12-05,CUST-1010,Justin Miles,56,Female,Consumer,East,United States,Texas,Lopeztown,Technology,Printer,2,47,0.4437300628354093,52.28937409347153,4.680756731114802,0.0895164039016333,5.089537483668296,High,Cancelled,,-1.08997429222029,-0.9511269998793048,94,26.144687046735765,-4,2024-12,2024-12
ORD-2726,2025-03-22,1,2025-03-23,CUST-1937,Sherry Jones,29,Female,Corporate,South,United States,North Carolina,Dayberg,Office Supply,Desk Organizer,1,235,0.0382781353402303,226.00463819504589,43.9464192956455,0.1944491920458684,2.023531248227348,Low,Cancelled,,-0.8863506011745264,-0.6967770911395349,235,226.00463819504589,-1,2025-03,2025-03
ORD-2727,2025-01-17,4,2025-01-21,CUST-3985,Samantha Wilson,53,Male,Consumer,South,United States,New Mexico,Lake Edward,Technology,Laptop,2,302,0.0258184158270672,588.4056768404514,128.4198406027941,0.2182505126265388,2.10264781873276,Medium,Returned,Late Delivery,-0.4615552470676611,-0.14958634999009457,604,294.2028384202257,-4,2025-01,2025-01
ORD-2728,2025-02-16,6,2025-02-22,CUST-1681,Jason Gray,50,Male,Corporate,North,United States,Maryland,East Shelby,Furniture,Office Chair,10,370,0.4439559106708442,2057.3631305178765,377.2657049841313,0.1833734158972541,10.011449181505393,Critical,Delivered,,1.2603115114693786,1.4623544339363863,3700,205.73631305178765,-6,2025-02,2025-02
ORD-2729,2025-07-02,6,2025-07-08,CUST-3029,Chase Robinson,61,Male,Corporate,Central,United States,Connecticut,Michaelport,Office Supply,Pen Set,9,29,0.4017809579666112,156.1351699707145,18.798352897033045,0.1203979404547928,7.078048044020703,Critical,Delivered,,-0.9682494434255114,-0.8596779051257155,261,17.348352218968277,-6,2025-07,2025-07
ORD-2730,2025-03-27,4,2025-03-31,CUST-7408,Michael Gibson,45,Male,Consumer,East,United States,Alabama,East Ethan,Office Supply,Stapler,9,49,0.4185890694707078,256.4022203634178,38.8142688270289,0.1513803927751271,17.65837767517651,Low,Cancelled,,-0.8507194900456185,-0.7300214557592868,441,28.48913559593532,-4,2025-03,2025-03
ORD-2731,2025-11-01,7,2025-11-08,CUST-7588,Kiara Evans,50,Male,Home Office,Central,United States,Massachusetts,North Meghan,Technology,Laptop,8,384,0.5954019864757238,1242.9250975465764,65.90348695623078,0.0530228950129966,13.238675362880594,Critical,Pending,,0.3056522922041185,-0.5545465061727186,3072,155.36563719332204,-7,2025-11,2025-11
ORD-2732,2025-09-07,3,2025-09-10,CUST-7918,Troy Warner,48,Male,Consumer,South,United States,New York,Fergusontown,Technology,Printer,6,173,0.3674706378437187,656.56547791822,65.81117795438679,0.1002355136962958,4.0758286695930135,Critical,Pending,,-0.3816604240756815,-0.5551444531997499,1038,109.42757965303666,-3,2025-09,2025-09
ORD-2733,2025-05-26,2,2025-05-28,CUST-7969,David Moore,38,Female,Consumer,South,United States,Hawaii,Josephport,Technology,Mouse,4,422,0.4934919568035667,854.9855769155794,158.59030490713826,0.185488865764571,4.844212779221487,Medium,Pending,,-0.14907848520884845,0.045847887999266194,1688,213.74639422889484,-2,2025-05,2025-05
ORD-2734,2025-07-05,4,2025-07-09,CUST-8275,Carlos Stevens MD,50,Male,Corporate,South,United States,Tennessee,Port Amy,Office Supply,Paper,10,417,0.5819939195240753,1743.0853555846058,181.4130955671804,0.1040758531909856,11.419096694551932,High,Cancelled,,0.8919247673537685,0.19368633875833519,4170,174.3085355584606,-4,2025-07,2025-07
ORD-2735,2025-01-24,4,2025-01-28,CUST-2976,Wendy Moore,35,Female,Consumer,West,United States,Oregon,South Phillipberg,Technology,Computer,2,236,0.1415618733793347,405.1827957649541,80.27574055933029,0.198122283074176,3.13408976850314,Critical,Delivered,,-0.6763234743825435,-0.46144782519858585,472,202.59139788247703,-4,2025-01,2025-01
ORD-2736,2025-02-17,1,2025-02-18,CUST-5005,Jonathan Martin,51,Male,Home Office,West,United States,Connecticut,Morrisonstad,Technology,Laptop,6,102,0.1963856224167886,491.8119990809254,56.18303748925932,0.114236817308751,9.078596295783084,Medium,Returned,Late Delivery,-0.5747793859987058,-0.6175123463841375,612,81.96866651348756,-1,2025-02,2025-02
ORD-2737,2025-08-03,5,2025-08-08,CUST-2562,Nicholas Gomez,55,Male,Home Office,West,United States,Arizona,Raymondhaven,Furniture,Standing Desk,10,56,0.0544929074866922,529.4839718074523,129.05967845808135,0.243746147815432,6.66427672635275,High,Returned,Damaged Product,-0.5306214579362332,-0.14544169306922622,560,52.94839718074523,-5,2025-08,2025-08
ORD-2738,2025-02-26,7,2025-03-05,CUST-5859,David Armstrong,38,Male,Home Office,East,United States,Kentucky,Lunaview,Office Supply,Paper,8,374,0.3471813936836382,1953.2332700985544,414.54208391967705,0.2122337819377613,19.025696041502503,Critical,Delivered,,1.1382536909530159,1.7038184246387795,2992,244.1541587623193,-7,2025-02,2025-02
ORD-2739,2024-12-24,7,2024-12-31,CUST-4971,Willie Martin,47,Female,Consumer,Central,United States,Maine,South Brucestad,Office Supply,Pen Set,1,292,0.4823282053648828,151.1601640334542,16.38277743873919,0.1083802570835621,14.080995455391015,Low,Cancelled,,-0.9740809924097573,-0.8753251999182416,292,151.16016403345424,-7,2024-12,2024-12
ORD-2740,2025-06-14,1,2025-06-15,CUST-5209,Robin Wilkerson,20,Male,Home Office,South,United States,Washington,Jordanberg,Technology,Printer,5,492,0.5566262649108874,1090.699388319217,243.31977122700857,0.2230860068620445,17.132712815784796,Critical,Pending,,0.12721799660410874,0.5946972036223197,2460,218.1398776638434,-1,2025-06,2025-06
ORD-2741,2025-07-21,5,2025-07-26,CUST-3922,Blake Andrews,44,Male,Home Office,Central,United States,Illinois,Curtischester,Office Supply,Filing Cabinet,8,486,0.2892612225119104,2763.352366873692,250.7025456675196,0.0907240599037866,2.817638474072872,Critical,Cancelled,,2.0878503860111945,0.6425203621416551,3888,345.4190458592115,-5,2025-07,2025-07
ORD-2742,2025-11-01,1,2025-11-02,CUST-5951,Eric Ford,43,Male,Consumer,North,United States,Illinois,Port Andrea,Technology,Laptop,1,297,0.4794720894987853,154.59678941886077,38.21310731261995,0.2471791778876228,6.307816123803386,Medium,Delivered,,-0.9700526858050545,-0.7339155802013865,297,154.59678941886077,-1,2025-11,2025-11
ORD-2743,2025-09-08,3,2025-09-11,CUST-9960,Mark Rogers,24,Male,Corporate,South,United States,Ohio,Jessicastad,Furniture,Standing Desk,9,438,0.520493764546233,1890.2135801587497,196.1389050459009,0.1037654723808662,18.36837912002293,Medium,Pending,,1.064383948184762,0.2890752371597385,3942,210.02373112874994,-3,2025-09,2025-09
ORD-2744,2025-05-01,3,2025-05-04,CUST-5774,Evelyn Robertson,32,Female,Corporate,North,United States,Maine,Jasonview,Furniture,Office Chair,8,99,0.0572800098125088,746.634232228493,155.42361656767775,0.2081656718361037,4.354607126422428,Critical,Pending,,-0.2760845997783531,0.02533513366014429,792,93.32927902856163,-3,2025-05,2025-05
